FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;TRACK ROUTE TYPE;2-3;Individual;;1.0;In Service;03 Dec 07
2;SUBMARINE TRACK TYPE;2-3;Individual;;1.0;In Service;03 Dec 07
4;MERCO TRACK ROUTE TYPE;5-8;Individual;;1.0;In Service;03 Dec 07
