FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;REASON FOR REFUSAL;3-8;Individual;;1.0;In Service;03 Dec 07
2;REASON FOR DELAY;3-8;Individual;;1.0;In Service;03 Dec 07
3;REASON FOR DELAY CANCEL;3-8;Individual;;1.0;In Service;03 Dec 07
4;REASON FOR REFUSAL OF LOGISTICS SUPPORT REQUEST;5-13;Individual;THE REQUESTED AUTHORITY'S REASON FOR REFUSING A LOGISTICS SUPPORT REQUEST.;1.0;In Service;03 Dec 07
