FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;TYPE OF GRAPHIC SHAPE;3-6;Individual;;1.0;In Service;03 Dec 07
2;TYPE OF AIRSPACE SHAPE;4-8;Individual;THE SHAPE OF THE AIRSPACE TO BE DISPLAYED.;1.0;In Service;03 Dec 07
3;TYPE OF AAV LAUNCH SHAPE;4-5;Individual;INDICATES WHETHER AMPHIBIOUS ASSAULT VEHICLES ARE TO BE LAUNCHED FROM A DEFINED GEOGRAPHIC TRACK OR FROM WITHIN A DEFINED ENCLOSED GEOGRAPHIC AREA.;1.0;In Service;03 Dec 07
4;TYPE OF DESTINATION AREA SHAPE;4-5;Individual;;1.0;In Service;03 Dec 07
