FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;GENERAL INDICATOR OF SPEED;3-4;Individual;;1.0;In Service;03 Dec 07
2;GENERAL INDICATOR OF AIRCRAFT SPEED;4-5;Individual;;1.0;In Service;03 Dec 07
5;APPROXIMATE SPEED;3-4;Individual;;1.0;In Service;03 Dec 07
