FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;PORTION EXPOSED;4-4;Individual;;1.0;In Service;03 Dec 07
3;PORTION OF ORDNANCE;4-4;Individual;USED TO ADDRESS A SECTION OF ORDNANCE.;1.0;In Service;03 Dec 07
4;PORTION OF LOADED CARGO;1-68;Instructive;IDENTIFIES DIFFERENT PART OF CARGO TO BE LOADED/UNLOADED AT DIFFERENT LOCATIONS.;1.0;In Service;03 Dec 07
