FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TYPE OF NUCLEAR BURST;3-4;Individual;;1.0;In Service;03 Dec 07
3;TYPE OF AGENT RELEASE HEIGHT;3-4;Individual;;1.0;In Service;03 Dec 07
