FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;BRIDGE STRUCTURE;2-2;Individual;;1.0;In Service;03 Dec 07
3;PIER TYPE;2-2;Individual;;1.0;In Service;03 Dec 07
4;STRUCTURAL DEFECT;2-2;Individual;;1.0;In Service;03 Dec 07
5;BRIDGE BEAM;2-2;Individual;;1.0;In Service;03 Dec 07
6;BRIDGE ABUTMENT;2-2;Individual;;1.0;In Service;03 Dec 07
7;STRUCTURE, INTELLIGENCE;1-8;Individual;THIS FIELD PROVIDES - FOR INTELLIGENCE PURPOSES - THE SPECIFIC WAY IN WHICH PARTS ARE ARRANGED OR COMBINED TO FORM THE ENTITY.;1.0;In Service;03 Dec 07
