FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;PULSE REPETITION INTERVAL, MICROSECONDS;1-11;Instructive;;1.0;In Service;03 Dec 07
3;PULSE WIDTH IN MICROSECONDS;1-4;Instructive;;1.0;In Service;03 Dec 07
