FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;AIRCREW POSITION;1-4;Individual;A TERM WHICH IDENTIFIES A PARTICULAR AIRCREW RESPONSIBILITY.;1.0;In Service;03 Dec 07
2;AEW CREW POSITION;2-4;Individual;A TERM WHICH IDENTIFIES A PARTICULAR AEW CREW RESPONSIBILITY.;1.0;In Service;03 Dec 07
