FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;CONTACT IDENTIFIER;3-3;Individual;THE IDENTIFICATION CODE TO DEFINE A TYPE OF NAVAL CONTACT.;1.0;In Service;03 Dec 07
3;UNKNOWN SUBMARINE CONTACT;7-7;Individual;A SUBMERGED CONTACT WHICH HAS NOT YET BEEN IDENTIFIED.;1.0;In Service;03 Dec 07
4;UNKNOWN SURFACE CONTACT;7-7;Individual;A SURFACE CONTACT WHICH HAS NOT YET BEEN IDENTIFIED.;1.0;In Service;03 Dec 07
