FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TRANSFER OF AUTHORITY (TOA) ACTIVATION CRITERIA;3-5;Individual;THE GENERAL CRITERIA WHICH WILL TRIGGER THE TRANSFER OF AUTHORITY OF A UNIT(S).;1.0;In Service;03 Dec 07
3;MISSION FIRED INDICATOR;3-3;Individual;;1.0;In Service;03 Dec 07
4;SEARCH TYPE;4-6;Individual;;1.0;In Service;03 Dec 07
