FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;DOWNED AIRCRAFT CREW STATUS;3-4;Individual;;1.0;In Service;03 Dec 07
2;LOST CREW STATUS;3-4;Individual;;1.0;In Service;03 Dec 07
