FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;IFF SIF MODE;1-2;Individual;;1.0;In Service;03 Dec 07
2;IFF MODE;1-1;Individual;THE IFF MODE.;1.0;In Service;03 Dec 07
3;COMBINED IFF MODES;3-3;Individual;THE COMBINED IFF MODES.;1.0;In Service;03 Dec 07
4;CANCELLED IFF MODE;1-1;Individual;THE CANCELLED IFF MODES.;1.0;In Service;03 Dec 07
5;IFF SIF MODES THAT HAVE IFF SIF CODES;1-1;Individual;;1.0;In Service;03 Dec 07
6;ACTUAL IFF SIF MODES THAT HAVE IFF SIF CODES;1-2;Individual;A GENERIC MODE TO ALLOW USE BY AIR AND MARITIME FORCES.;1.0;In Service;03 Dec 07
