FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;DELETED SET IDENTIFIER;3-8;Instructive;INDICATES THE SET TO BE DELETED FROM A SPECIFIC MESSAGE.;1.0;In Service;03 Dec 07
3;AMENDMENT SET IDENTIFIER;3-8;Instructive;THE SET FORMAT IDENTIFIER OF THE SET FORMAT BEING TARGETED FOR AMENDMENT.;1.0;In Service;03 Dec 07
