FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;THICKNESS OF CASING;1-10;Decimal;;1.0;In Service;03 Dec 07
10;THICKNESS OF PROTECTION;1-10;Decimal;;1.0;In Service;03 Dec 07
