FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;TIME ZONE;1-1;Individual;;1.0;In Service;03 Dec 07
2;TIME ZONE ZULU;1-1;Individual;;1.0;In Service;03 Dec 07
3;TIME SYNCHRONIZATION TIME ZONE;1-1;Individual;;1.0;In Service;03 Dec 07
