FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;TARGET IDENTIFIER;1-30;Instructive;;1.0;In Service;03 Dec 07
2;TARGET POSITION IDENTIFIER;1-20;Instructive;;1.0;In Service;03 Dec 07
3;TRADEMARK;1-30;Instructive;A UNIQUE NAVAL OPERATIONS DESIGNATOR TO A TARGET BY THE UNIT GAINING CONTACT OR BY SENIOR OPERATIONAL COMMANDERS.;1.0;In Service;03 Dec 07
5;COMPONENT TARGET IDENTIFIER;1-12;Instructive;THE IDENTIFIER ASSIGNED TO A TARGET BY A COMPONENT.;1.0;In Service;03 Dec 07
6;SHIP TARGET IDENTITY;3-3;Individual;THE CODE FOR THE IDENTITY OF A SURFACE SHIP.;1.0;In Service;03 Dec 07
7;TARGET DESIRED MEAN POINT OF IMPACT (DMPI) IDENTIFIER;1-30;Instructive;;1.0;In Service;03 Dec 07
8;TARGET IDENTIFIER, ABBREVIATED;1-20;Instructive;THE UNIQUE IDENTIFIER OF A TARGET.;1.0;In Service;03 Dec 07
9;DESIRED MEAN POINT OF IMPACT (DMPI) IDENTIFIER;1-30;Instructive;THE UNIQUE IDENTIFIER OF THE DESIRED MEAN POINT OF IMPACT (DMPI).;1.0;In Service;03 Dec 07
