FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;CONTROL POINT DESIGNATOR;2-8;Instructive;;1.0;In Service;03 Dec 07
2;CONTROL POINT DESIGNATOR CODE;2-6;Individual;;1.0;In Service;03 Dec 07
4;REFERENCE POINT TYPE;4-10;Individual;A TYPE OF REFERENCE OR CONTROL POINT USED IN DATA LINK AND/OR MARITIME AND AIR TACTICAL OPERATIONS.;1.0;In Service;03 Dec 07
5;CONTROL POINT TYPE;2-2;Individual;THE CODE USED TO SPECIFY THE TYPE OF CONTROL POINT.;1.0;In Service;03 Dec 07
6;DATA LINK REFERENCE POINT TYPE;4-7;Individual;THE TYPE OF SYSTEM REFERENCE POINT USED BY A SPECIFIC TACTICAL DATA LINK NETWORK.;1.0;In Service;03 Dec 07
7;BROADCAST REFERENCE POINT;1-38;Instructive;;1.0;In Service;03 Dec 07
