FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;R BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE R BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
2;T BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE T BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
3;U BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE U BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
4;V BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE V BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
5;W BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE W BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
6;Y BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE Y BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
7;Z BAND SUSCEPTIBILITY RADHAZ DESIGNATOR;1-1;Individual;A CODE WHICH DESCRIBES THE RADHAZ SUSCEPTIBILITY OF A MATERIEL IN TERMS OF ITS MAXIMUM PERMISSIBLE EXPOSURE LEVEL FOR THE Z BAND RADHAZ FREQUENCY RANGE.;1.0;In Service;03 Dec 07
