FUDN;Name;Size;Type;Explanation;Version;Status;Modified
3;ENVIRONMENTAL CATEGORY FILTER;2-2;Individual;ENVIRONMENT/CATEGORY (E/C) FILTERS SELECT THE ENVIRONMENT CATEGORY OF TRACKS TO BE FILTERED (SEE CODES).;1.0;In Service;03 Dec 07
4;IDENTIFICATION FILTER;2-2;Individual;IDENTIFICATION (ID) FILTERS SELECT THE IDENTITY OF TRACKS TO BE FILTERED (SEE CODES).;1.0;In Service;03 Dec 07
5;SPECIAL FILTER;2-2;Individual;A TYPE OF DATA LINK FILTER NOT ALREADY COVERED BY FILTER REGIONS, ENVIRONMENTAL CATEGORY FILTERS OR IDENTIFICATION FILTERS.;1.0;In Service;03 Dec 07
6;FILTER IDENTIFIER;1-3;Individual;;1.0;In Service;03 Dec 07
