FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;DUTY;2-4;Individual;AN ALPHANUMERIC CODE REPRESENTING A TACTICAL DUTY ASSIGNED TO A UNIT, COMMANDER OR COORDINATOR.;1.0;In Service;03 Dec 07
2;LINK DUTY;2-4;Individual;AN ALPHANUMERIC CODE FROM ATP 1(C) VOL II 3415 TABLE D REPRESENTING A DUTY UNDERTAKEN IN TACTICAL DATA LINK OPERATIONS.;1.0;In Service;03 Dec 07
3;MULTILINK COORDINATION DUTY;3-4;Individual;AN ACRONYM REPRESENTING A SPECIFIC COORDINATION DUTY REQUIRED IN MULTIPLE TACTICAL DATA LINK OPERATIONS.;1.0;In Service;03 Dec 07
4;AIR COMMAND AND CONTROL DUTY ASSIGNED;2-7;Individual;A TACTICAL AIR COMMAND AND CONTROL DUTY ASSIGNED TO A GROUND OR AIRBORNE UNIT TO ENSURE COHESIVE AND COORDINATED COMMAND AND CONTROL OF AIR OPERATIONS. RELATED DOCUMENT: CONCEPTS OF OPERATIONS FOR AIR OPS HEADQUARTERS AND UNITS.;1.0;In Service;03 Dec 07
5;DUTY, OTHER;1-40;Instructive;A SHORT EXPLANATION OF A TACTICAL DUTY ASSIGNED TO EITHER A UNIT OR AN ORGANIZATION, THAT IS NOT CONTAINED IN ATP1 VOL2 CH34 TABLE D.;1.0;In Service;03 Dec 07
6;CONTROL POSITION TYPE;2-5;Individual;TYPE OF ASSET CONTROLLED BY A PARTICULAR CONTROL POSITION FUNCTION.;1.0;In Service;03 Dec 07
7;DUTY NUMBER UNASSIGNED;3-3;Integer;A NUMERIC CODE FOR A TACTICAL DUTY THAT IS NOT CONTAINED IN ATP1 VOL2 CH34 TABLE D.;1.0;In Service;03 Dec 07
