FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;SECURITY CLASSIFICATION, ABBREVIATED;1-6;Individual;;1.0;In Service;03 Dec 07
2;NATO SECURITY CLASSIFICATION, ABBREVIATED;2-6;Individual;;1.0;In Service;03 Dec 07
3;INTELLIGENCE SECURITY CLASSIFICATION, ABBREVIATED;1-1;Individual;INDICATES THE HIGHEST CLASSIFICATION LEVEL OF DATA CONTAINED IN THE REPORT USING DATA ITEMS AND DATA CODES AS LAID DOWN IN AINTP-3 EDITION 2.;1.0;In Service;03 Dec 07
5;MESSAGE SECURITY POLICY;1-50;Instructive;THE SECURITY POLICY THAT APPLIES TO THE INFORMATION CONTAINED IN A MESSAGE TEXT FORMAT.;1.0;In Service;03 Dec 07
6;MESSAGE SECURITY CATEGORY;1-50;Instructive;THE SECURITY CATEGORY THAT APPLIES TO THE INFORMATION CONTAINED IN A MESSAGE TEXT FORMAT.;1.0;In Service;03 Dec 07
7;MESSAGE SECURITY CLASSIFICATION;1-50;Instructive;THE SECURITY CLASSIFICATION THAT APPLIES TO THE INFORMATION CONTAINED IN A MESSAGE TEXT FORMAT.;1.0;In Service;03 Dec 07
8;MESSAGE SECURITY CLASSIFICATION EXTENDED;11-17;Individual;THE SECURITY CLASSIFICATION OF A MESSAGE, UNABBREVIATED.;1.0;In Service;03 Dec 07
