FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;ACOUSTIC SOURCE;1-15;Instructive;THE ORIGIN OF AN ACOUSTIC SIGNAL.;1.0;In Service;03 Dec 07
2;MAGNETIC ACOUSTIC MERIT INDEX;1-3;Integer;TO PROVIDE THE MAGNETIC ACOUSTIC MERIT INDEX QUALITATIVE COMPARISON BETWEEN INDIVIDUAL SHIPS OR SHIPS OF DIFFERENT CLASSES.;1.0;In Service;03 Dec 07
