FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;SPEED IN KILOMETRES PER HOUR;1-4;Integer;;1.0;In Service;03 Dec 07
2;AIRCRAFT SPEED IN KILOMETRES PER HOUR;1-4;Integer;;1.0;In Service;03 Dec 07
3;AVERAGE SPEED IN KILOMETRES PER HOUR, AUTOBAHNEN FREEWAYS;1-2;Integer;GIVES THE AVERAGE SPEED IN KILOMETRES PER HOUR OF A VEHICLE MARCHING IN A COLUMN TO BE MAINTAINED ON AUTOBAHNEN OR FREEWAYS.;1.0;In Service;03 Dec 07
4;AVERAGE SPEED IN KILOMETRES PER HOUR, OTHER ROADS;1-2;Integer;GIVES THE AVERAGE SPEED IN KILOMETRES PER HOUR OF A VEHICLE MARCHING IN A COLUMN TO BE MAINTAINED ON ROADS OTHER THAN AUTOBAHNEN OR FREEWAYS.;1.0;In Service;03 Dec 07
