FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;NAVAL FORCE MOVEMENT STATUS;3-6;Individual;THE MOVEMENT STATUS OF A SHIP.;1.0;In Service;03 Dec 07
3;MARITIME MOVEMENT STATUS;3-4;Individual;;1.0;In Service;03 Dec 07
