FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;COMMUNICATIONS NET DESIGNATOR;1-10;Instructive;;1.0;In Service;03 Dec 07
2;COMMUNICATIONS CIRCUIT DESIGNATOR;5-8;Instructive;;1.0;In Service;03 Dec 07
3;MARITIME REAR LINK DESIGNATOR;1-3;Instructive;;1.0;In Service;03 Dec 07
4;UHF CIRCUIT LINE DESIGNATOR, PRIMARY;3-4;Instructive;;1.0;In Service;03 Dec 07
5;HF CIRCUIT LINE DESIGNATOR, PRIMARY;3-4;Instructive;;1.0;In Service;03 Dec 07
6;PRIMARY COMMUNICATIONS NET DESIGNATOR;1-10;Instructive;THE DESIGNATION APPLIED TO A PRIMARY COMMUNICATIONS NET.;1.0;In Service;03 Dec 07
7;SECONDARY COMMUNICATIONS NET DESIGNATOR;1-10;Instructive;THE DESIGNATION APPLIED TO A SECONDARY COMMUNICATIONS NET.;1.0;In Service;03 Dec 07
8;ALTERNATE COMMUNICATIONS NET DESIGNATOR;1-10;Instructive;THE DESIGNATION APPLIED TO AN ALTERNATE COMMUNICATIONS NET.;1.0;In Service;03 Dec 07
9;VHF CIRCUIT LINE DESIGNATOR, PRIMARY;3-4;Instructive;THE DESIGNATION APPLIED TO THE PRIMARY VHF NET.;1.0;In Service;03 Dec 07
