FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TOTAL CONTACT TIME IN HOURS;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
3;HOURS ATTEMPTED;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
4;HOURS SUCCESSFUL;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
5;TIME TO ESTABLISH LINK;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
7;DIRECT PATH CONTACT TIME IN HOURS;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
8;BOTTOM BOUNCE CONTACT TIME IN HOURS;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
9;CONVERGENCE ZONE CONTACT TIME IN HOURS;3-4;Decimal;HOURS PLUS TENTHS;1.0;In Service;03 Dec 07
