FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;JAMMING TYPE;1-1;Individual;;1.0;In Service;03 Dec 07
2;JAMMING TYPE, NAME;4-7;Individual;;1.0;In Service;03 Dec 07
4;JAMMING TYPE EXPERIENCED;1-1;Individual;;1.0;In Service;03 Dec 07
