FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;DATA LINK OPERATING MODE;2-2;Individual;THE MODE OF OPERATION OF THE DATA LINK.;1.0;In Service;03 Dec 07
3;SADL NETWORK TYPE;3-7;Individual;THE TYPE OF SADL NETWORK TO BE FORMED.;1.0;In Service;03 Dec 07
4;SADL DATA LINK MODE;6-7;Individual;THE DATA LINK MODE USED IN A SADL NETWORK.;1.0;In Service;03 Dec 07
5;LINK 11 OPERATION MODE;2-3;Individual;;1.0;In Service;03 Dec 07
