FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;COMPUTER METEOROLOGICAL ZONE CODE;2-2;Integer;MET ALTITUDE ZONE IDENTIFIERS RANGE OF VALUES IS 00 TO 36. [STANAG 4082];1.0;In Service;03 Dec 07
3;TARGET ACQUISITION METEOROLOGICAL ZONE CODE;2-2;Integer;MET ALTITUDE ZONE IDENTIFIERS RANGE OF VALUES IS 00 TO 17. [STANAG 4140];1.0;In Service;03 Dec 07
4;LOWEST METEOROLOGICAL ALTITUDE BAND;2-2;Integer;;1.0;In Service;03 Dec 07
5;HIGHEST METEOROLOGICAL ALTITUDE BAND;2-2;Integer;;1.0;In Service;03 Dec 07
