FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT DESIGNATION NAME (1);;;1A;UNIT DESIGNATION NAME;;1022/39;1-15;M
2;VERIFIED UNIT SIZE INDICATOR (1);;;2A;VERIFIED UNIT SIZE INDICATOR;;2392;2-8;M
3;VERIFIED NATIONALITY (1);;;3A;VERIFIED NATIONALITY;;2082;3-3;M
4;VERIFIED UNIT ROLE INDICATOR CODE 'A' (1);;;4A;VERIFIED UNIT ROLE INDICATOR CODE 'A';;2393;3-7;M
5;BOUNDARY UNIT LEVEL INDICATOR;;;5A;BOUNDARY UNIT LEVEL INDICATOR;;1045/7;1-6;M
6;UNIT DESIGNATION NAME (2);;;6A;UNIT DESIGNATION NAME;;1022/39;1-15;M
7;VERIFIED UNIT SIZE INDICATOR (2);;;7A;VERIFIED UNIT SIZE INDICATOR;;2392;2-8;M
8;VERIFIED NATIONALITY (2);;;8A;VERIFIED NATIONALITY;;2082;3-3;M
9;VERIFIED UNIT ROLE INDICATOR CODE 'A' (2);;;9A;VERIFIED UNIT ROLE INDICATOR CODE 'A';;2393;3-7;M
