FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MINE REFERENCE NUMBER;;;1A;MINE REFERENCE NUMBER;;1012/186;4-8;M
2;DTG OF MINE FIND MESSAGE;;;2A;DAY-TIME OF MINE ZONE STATUS;;2000;7-14;O
;DTG OF MINE FIND MESSAGE;;;2B;DAY-TIME AND MONTH;;2030;;
;DTG OF MINE FIND MESSAGE;;;2C;DTG;;2033;;
