FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;LAYING METHOD;;;1A;LAYING METHOD;;1459/2;2-2;M
