FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UHF FOLLOW ON (UFO) SATELLITE NUMBER;;;1A;UHF FOLLOW ON (UFO) SATELLITE NUMBER;;1012/685;1-2;M
2;COMMUNICATION SATELLITE CHANNEL;;;2A;COMMUNICATION SATELLITE CHANNEL;;1817/1;6-6;M
3;UPLINK RADIO FREQUENCY;;;3A;UPLINK RADIO FREQUENCY;;2064;3-14;M
4;DOWNLINK RADIO FREQUENCY;;;4A;DOWNLINK RADIO FREQUENCY;;2064;3-14;M
