FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SUBMARINE TARGET DESCRIPTION;;;1A;SUBMARINE TARGET DESCRIPTION;;1309/8;2-29;M*
