FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;LEFT TRAVERSE LIMIT, MILS;;;1A;LEFT TRAVERSE LIMIT, MILS;;1048/7;4-4;M
2;RIGHT TRAVERSE LIMIT, MILS;;;2A;RIGHT TRAVERSE LIMIT, MILS;;1048/8;4-4;M
