FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;RIGHT BANK BEARING PRESSURE IN NEWTONS PER METRE SQUARED;;;1A;RIGHT BANK BEARING PRESSURE IN NEWTONS PER METRE SQUARED;;1087/4;3-3;M
2;LEFT BANK BEARING PRESSURE IN NEWTONS PER METRE SQUARED;;;2A;LEFT BANK BEARING PRESSURE IN NEWTONS PER METRE SQUARED;;1087/7;3-3;M
