FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;GUARD NUMBER;;;1A;GUARD NUMBER;;1012/671;5-5;M
2;CHANNEL CONNECTOR;;;2A;CHANNEL CONNECTOR;;1012/672;2-2;M
3;DATA RATE OF A COMMUNICATIONS SATELLITE ACCESS;;;3A;DATA RATE OF A COMMUNICATIONS SATELLITE ACCESS;;2501;4-10;M
