FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NUMBER OF DEPLOYMENTS STARTING IN NEXT 24 HOURS;;;1A;NUMBER OF DEPLOYMENTS STARTING IN NEXT 24 HOURS;;1044/314;1-3;M
2;NUMBER OF DEPLOYMENTS STARTING IN NEXT 48 HOURS;;;2A;NUMBER OF DEPLOYMENTS STARTING IN NEXT 48 HOURS;;1044/315;1-3;M
