FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;RADAR WARNING RECEIVER TYPE;;;1A;RADAR WARNING RECEIVER TYPE;;1135/25;3-6;M
2;RADAR TYPE/FUNCTION;;;2A;RADAR TYPE FUNCTION;;1471/4;2-2;O
3;SOFTWARE RELEASE RADAR TYPE;;;3A;SOFTWARE RELEASE;;1012/363;1-18;C
4;COUNTERMEASURES EQUIPMENT;;;4A;COUNTERMEASURES EQUIPMENT;;1135/65;4-7;O
5;SOFTWARE RELEASE COUNTERMEASURE;;;5A;SOFTWARE RELEASE;;1012/363;1-18;C
6;COUNTERMEASURES DISPENSER;;;6A;COUNTERMEASURES DISPENSER;;1135/66;4-5;O
7;TOWED DECOYS;;;7A;TOWED DECOYS;;1135/67;4-5;O
8;MATRIX CAPABILITIES;;;8A;MATRIX CAPABILITIES;;1135/69;4-6;O
9;TARGETING AND/OR NAVIGATION POD;;;9A;TARGETING AND OR NAVIGATION POD;;1135/70;4-9;O*
