FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ROUTE FEATURE;;;1A;ROUTE FEATURE;;1662/6;2-2;M
