FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;POLITICAL POLICY INDICATOR CODE;;;1A;POLITICAL POLICY INDICATOR CODE;;1285/38;4-8;M
;POLITICAL POLICY INDICATOR CODE;;;1B;POLITICAL POLICY INDICATOR EXERCISE CODE;EXER;1285/39;;
