FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MAGNETIC ANOMALY DETECTOR;;;1A;MAGNETIC ANOMALY DETECTOR;;1434/4;5-5;M
2;INFLIGHT CHECK PERFORMED;;;2A;INFLIGHT CHECK PERFORMED;;1359/11;1-1;M
3;OPERATIONAL FIGURE OF MERIT PERFORMED;;;3A;OPERATIONAL FIGURE OF MERIT PERFORMED;;1359/12;1-1;M
4;ALPHA INDEX NUMBER;;;4A;ALPHA INDEX NUMBER;;2298;3-4;M
5;MAGNETIC ANOMALY DETECTOR SENSOR SETTING;;;5A;MAGNETIC ANOMALY DETECTOR SENSOR SETTING;;1012/38;1-2;M
6;MAD OPERATIONAL EFFECTIVENESS AREA;;;6A;MAD OPERATIONAL EFFECTIVENESS AREA;;1012/86;1-5;M
7;ALTITUDE IN FEET OR METRES;;;7A;ALTITUDE IN FEET OR METRES;;2279;2-7;M
8;AIRCRAFT RUN-IN HEADING, DEGREES TRUE;;;8A;AIRCRAFT RUN-IN HEADING, DEGREES TRUE;;2255;4-4;M
9;REPORTED DEPTH, FEET OR METRES, DECIMAL PERMITTED;;;9A;REPORTED DEPTH, FEET OR METRES, DECIMAL PERMITTED;;2264;2-7;O
