FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;REFERENCE SERIAL NUMBER;;;1A;REFERENCE SERIAL NUMBER;;1012/66;1-30;M
