FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;CROSSING SITE TASK;;;1A;CROSSING SITE TASK;;1285/35;1-1;M
