FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NUMBER, 1-99;;;1A;NUMBER, 1-99;;1044/293;1-2;M
2;HEIGHT IN METRES, 1-99;;;2A;HEIGHT IN METRES, 1-99;;1651/12;1-2;M*
