FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;FILE SIZE IN BYTES;;;1A;FILE SIZE IN BYTES;;1899/2;1-12;M
2;REMARKS;;;2A;REMARKS;;1357/28;1-68;O
