FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ACTION STRATEGIC COMMANDS;;;1A;ACTION STRATEGIC COMMANDS;;1515/14;3-7;M
