FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;FINAL POINT;;;1A;UNIVERSAL TRANSVERSE MERCATOR (UTM);;2572;16-16;M
