FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;AEW SORTIE NUMBER;;;1A;AEW SORTIE NUMBER;;2463;3-8;M
2;DTG ON STATION;;;2A;DTG ON STATION;;2033;14-14;M
3;DTG OFF STATION;;;3A;DTG OFF STATION;;2033;14-14;M
4;AEW MISSION TYPE;;;4A;AEW MISSION TYPE;;1285/7;1-2;M
