FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;WIDTH IN METRES;;;1A;WIDTH IN METRES;;1658/1;1-5;M
