FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MEAN LINE OF ADVANCE;;;1A;MEAN LINE OF ADVANCE, DEGREES TRUE;;2260;4-4;M
