FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;DELETED SET IDENTIFIER;;;1A;DELETED SET IDENTIFIER;;1369/2;3-8;M
2;IDENTIFYING INFORMATION;;;2A;IDENTIFYING INFORMATION;;1370/2;1-35;O*
