FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;APPROACH VEGETATION RIGHT BANK;;;1A;APPROACH VEGETATION RIGHT BANK;;1206/4;1-1;M
2;APPROACH VEGETATION LEFT BANK;;;2A;APPROACH VEGETATION LEFT BANK;;1206/3;1-1;M
