FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;VOLLEYS FIRST PROJECTILE/FUZE;;;1A;VOLLEYS FIRST PROJECTILE FUZE;;1044/282;1-2;M
2;VOLLEYS SECOND PROJECTILE/FUZE;;;2A;VOLLEYS SECOND PROJECTILE FUZE;;1044/281;1-2;O
