FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;LINEAR DIMENSIONS (LENGTH-WIDTH-HEIGHT);;;1A;LINEAR DIMENSIONS (LENGTH-WIDTH-HEIGHT);;2474;6-19;M
2;REMARKS;;;2A;REMARKS;;1357/28;1-68;O
