FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;ASW PLAN TYPE;;;1A;ASW PLAN TYPE;;1146/8;3-5;M
2;ASW PLAN DESIGNATOR;;;2A;ASW PLAN DESIGNATOR;;1146/9;2-8;M*
