FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT;;;1A;UNIT;;1022/57;1-30;M*
2;DATA LINK TRACK NUMBER BLOCK, LOWER LIMIT;;;2A;DATA LINK TRACK NUMBER BLOCK, LOWER LIMIT;;1625/2;4-5;M*
3;DATA LINK TRACK NUMBER BLOCK, UPPER LIMIT;;;3A;DATA LINK TRACK NUMBER BLOCK, UPPER LIMIT;;1625/3;4-5;M*
