FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;UNIT IDENTIFIER;;;1A;UNIT IDENTIFIER;;1028/1;1-20;M
2;UNIT CALL SIGN, 1-20X;;;2A;UNIT CALL SIGN, 1-20X;;1129/47;1-20;M
3;UNIT DESIGNATOR;;;3A;UNIT DESIGNATOR;;1028/43;1-24;O
