FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;NAME OF LEADER;;;1A;NAME OF LEADER;;1022/14;1-30;M
2;MILITARY RANK, NATO;;;2A;MILITARY RANK, NATO;;1483/4;3-5;M
