FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;SUBJECT TYPE;;;1A;INFORMATION CATEGORIES;;1343/2;2-10;M
;SUBJECT TYPE;;;1B;OTHER ALPHABETIC CATEGORIES;;1343/3;;
;SUBJECT TYPE;;;1C;INFORMATION NUMERIC CATEGORIES;;1343/4;;
;SUBJECT TYPE;;;1D;OTHER NUMERIC CATEGORIES;;1343/5;;
2;SCOPE OF INFORMATION CODE;;;2A;SCOPE OF INFORMATION CODE;;1345/2;1-1;C
3;BASIC ENCYCLOPEDIA NUMBER;;;3A;BASIC ENCYCLOPEDIA NUMBER;;2002;10-10;O
4;BASIC ENCYCLOPEDIA NUMBER SUFFIX;;;4A;BASIC ENCYCLOPEDIA NUMBER SUFFIX;;1012/102;2-2;O
5;SITE NAME;;;5A;SITE NAME;;1022/68;1-38;O
