FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;MOVEMENT DIRECTION;;;1A;DIRECTION OF MOVEMENT;;1161/3;1-7;M
;MOVEMENT DIRECTION;;;1B;DIRECTION IN DEGREES;;2321;;
;MOVEMENT DIRECTION;;;1C;DIRECTION IN MILS;;2322;;
2;SPEED;;;2A;SPEED;;2063;4-7;M
