FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;RESERVATION START TIME;;;1A;RESERVATION START TIME;;1072/24;1-4;M
2;RESERVATION STOP TIME;;;2A;RESERVATION STOP TIME;;1072/25;1-4;M
