FF-SEQ;FIELD USE DESIGNATOR;;;CLASSNAME;NAME;FLD DESC;FFIRN;STRUCTURE;CARD;
1;WIND DIRECTION IN DEGREES TRUE;;;1A;WIND DIRECTION IN DEGREES TRUE;;1512/1;3-3;M
2;WIND SPEED IN KNOTS;;;2A;SPEED IN KNOTS;;1061/1;1-6;M
3;SEA STATE;;;3A;SEA STATE;;1392/1;1-1;M
4;CLOUD COVER;;;4A;CLOUD COVER;;1387/1;1-1;M
